Record_ID,Month,SKU_ID,SKU_Description,Product_Group,UoM,Base_Monthly_Demand,Avg_Monthly_Demand_est,Forecast_Method,Forecast_units,Actual_Demand_units,Forecast_Error_units,Absolute_Error_units,APE,Supplier_LeadTime_days,Transit_days,Total_LeadTime_days,Safety_Stock_units,Reorder_Point_units,OnHand_Inventory_units,Planned_Receipts_units,Replenishment_Order_units,Production_Plan_units,MOQ_units,Unit_Cost_USD,Inventory_Value_USD,Days_of_Inventory,Fill_Rate_pct,Stockout_Flag,SLOB_Flag,Produced_InHouse,Shelf_Life_days,Manufacturing_Date,Expiry_Date,Days_to_Expiry,Holding_Cost_pct_annual,Holding_Cost_USD_monthly,Planned_Receipt_Date,Actual_Receipt_Date,PO_OnTime_Flag,Customer_Priority,Revenue_per_unit_USD,Monthly_Revenue_USD,Manufacturing_Line,Production_Capacity_units_per_month,Line_Changeover_time_hrs,Safety_Stock_z90_units,Safety_Stock_z95_units,Safety_Stock_z98_units,OTIF_approx_flag,Capacity_Utilization_pct,Expiry_Value_USD
SKU0056_202503,2025-03-01 00:00:00,SKU0056,Surfactants Grade C,Surfactants,litre,284,278,Exponential Smoothing,229,268,39,39,"0,1455",31,8,39,19,367,250,149,6337,0,6337,"25,56",6390,28,100,0,0,FALSE,540,2025-03-05,2026-08-27,544,"0,1","53,25",2025-03-08 00:00:00,2025-03-18 00:00:00,0,Medium,"37,062","9932,616",Line_B,,,16,20,25,0,,0
SKU0056_202504,2025-04-01 00:00:00,SKU0056,Surfactants Grade C,Surfactants,litre,284,284,Collaborative Judgment,237,308,71,71,"0,2305",31,4,35,18,377,104,216,6337,0,6337,"25,56","2658,24","10,1",100,0,0,FALSE,540,2025-04-03,2026-09-25,542,"0,1","22,152",2025-04-08 00:00:00,2025-04-10 00:00:00,1,Medium,"37,062","11415,096",Line_B,,,15,19,24,1,,0
SKU0056_202505,2025-05-01 00:00:00,SKU0056,Surfactants Grade C,Surfactants,litre,284,290,ARIMA,283,313,30,30,"0,0958",31,8,39,19,426,503,273,0,0,6337,"25,56","12856,68","48,2",100,0,0,FALSE,540,2025-05-08,2026-10-30,547,"0,1","107,139",2025-05-08 00:00:00,2025-05-13 00:00:00,0,Medium,"37,062","11600,406",Line_B,,,16,20,25,0,,0
SKU0056_202506,2025-06-01 00:00:00,SKU0056,Surfactants Grade C,Surfactants,litre,284,295,Causal (Promo),257,286,29,29,"0,1014",31,8,39,19,391,418,384,0,0,6337,"25,56","10684,08","43,8",100,0,0,FALSE,540,2025-06-07,2026-11-29,546,"0,1","89,034",2025-06-08 00:00:00,2025-06-12 00:00:00,0,Medium,"37,062","10599,732",Line_B,,,16,20,25,0,,0
SKU0056_202507,2025-07-01 00:00:00,SKU0056,Surfactants Grade C,Surfactants,litre,284,301,Collaborative Judgment,284,298,14,14,"0,047",31,7,38,19,396,522,277,0,0,6337,"25,56","13342,32","52,6",100,0,0,FALSE,540,2025-07-08,2026-12-30,547,"0,1","111,186",2025-07-08 00:00:00,2025-07-17 00:00:00,0,Medium,"37,062","11044,476",Line_B,,,15,20,24,0,,0
SKU0056_202508,2025-08-01 00:00:00,SKU0056,Surfactants Grade C,Surfactants,litre,284,307,Exponential Smoothing,263,226,-37,37,"0,1637",31,6,37,19,298,110,116,6337,0,6337,"25,56","2811,6","14,6",100,0,0,FALSE,540,2025-08-04,2027-01-26,543,"0,1","23,43",2025-08-08 00:00:00,2025-08-09 00:00:00,1,Medium,"37,062","8376,012",Line_B,,,15,19,24,1,,0
SKU0057_202411,2024-11-01 00:00:00,SKU0057,Solvents Grade C,Solvents,litre,419,377,Exponential Smoothing,391,416,25,25,"0,0601",57,1,58,35,839,845,442,0,0,2099,"33,07","27944,15","60,9",100,0,0,FALSE,540,2024-11-05,2026-04-29,544,"0,12","279,4415",2024-11-08 00:00:00,2024-11-05 00:00:00,1,Medium,"44,6445","18572,112",Line_C,,,28,35,44,1,,0
SKU0057_202412,2024-12-01 00:00:00,SKU0057,Solvents Grade C,Solvents,litre,419,385,Collaborative Judgment,406,382,-24,24,"0,0628",57,6,63,36,838,316,212,2099,0,2099,"33,07","10450,12","24,8",100,0,0,FALSE,540,2024-12-04,2026-05-28,543,"0,12","104,5012",2024-12-08 00:00:00,2024-12-17 00:00:00,0,Medium,"44,6445","17054,199",Line_C,,,29,37,46,0,,0
SKU0057_202501,2025-01-01 00:00:00,SKU0057,Solvents Grade C,Solvents,litre,419,394,Causal (Promo),440,417,-23,23,"0,0552",57,7,64,36,926,0,234,2099,0,2099,"33,07",0,0,"56,12",1,0,FALSE,540,2025-01-09,2026-07-03,548,"0,12",0,2025-01-08 00:00:00,2025-01-11 00:00:00,0,Medium,"44,6445","18616,7565",Line_C,,,29,37,46,0,,0
SKU0057_202502,2025-02-01 00:00:00,SKU0057,Solvents Grade C,Solvents,litre,419,402,ARIMA,387,410,23,23,"0,0561",57,6,63,36,897,305,275,2099,0,2099,"33,07","10086,35","22,3",100,0,0,FALSE,540,2025-02-10,2026-08-04,549,"0,12","100,8635",2025-02-08 00:00:00,2025-02-09 00:00:00,1,Medium,"44,6445","18304,245",Line_C,,,29,37,46,1,,0
SKU0057_202503,2025-03-01 00:00:00,SKU0057,Solvents Grade C,Solvents,litre,419,411,Collaborative Judgment,440,499,59,59,"0,1182",57,6,63,36,1084,249,189,2099,0,2099,"33,07","8234,43",15,"87,78",1,0,FALSE,540,2025-03-04,2026-08-26,543,"0,12","82,3443",2025-03-08 00:00:00,2025-03-10 00:00:00,1,Medium,"44,6445","22277,6055",Line_C,,,29,37,46,1,,0
SKU0057_202504,2025-04-01 00:00:00,SKU0057,Solvents Grade C,Solvents,litre,419,419,Exponential Smoothing,493,460,-33,33,"0,0717",57,4,61,36,971,859,167,2099,0,2099,"33,07","28407,13",56,100,0,0,FALSE,540,2025-04-02,2026-09-24,541,"0,12","284,0713",2025-04-08 00:00:00,2025-04-17 00:00:00,0,Medium,"44,6445","20536,47",Line_C,,,28,36,45,0,,0
SKU0057_202505,2025-05-01 00:00:00,SKU0057,Solvents Grade C,Solvents,litre,419,427,Naive,459,473,14,14,"0,0296",57,6,63,36,1029,88,132,2099,0,2099,"33,07","2910,16","5,6","46,51",1,0,FALSE,540,2025-05-08,2026-10-30,547,"0,12","29,1016",2025-05-08 00:00:00,2025-05-11 00:00:00,0,Medium,"44,6445","21116,8485",Line_C,,,29,37,46,0,,0
SKU0057_202506,2025-06-01 00:00:00,SKU0057,Solvents Grade C,Solvents,litre,419,436,Collaborative Judgment,462,477,15,15,"0,0314",57,4,61,36,1006,289,563,2099,0,2099,"33,07","9557,23","18,2",100,0,0,FALSE,540,2025-06-10,2026-12-02,549,"0,12","95,5723",2025-06-08 00:00:00,2025-06-07 00:00:00,1,Medium,"44,6445","21295,4265",Line_C,,,28,36,45,1,,0
SKU0057_202507,2025-07-01 00:00:00,SKU0057,Solvents Grade C,Solvents,litre,419,444,Collaborative Judgment,490,517,27,27,"0,0522",57,10,67,37,1192,67,759,2099,0,2099,"33,07","2215,69","3,9",100,0,0,FALSE,540,2025-07-08,2026-12-30,547,"0,12","22,1569",2025-07-08 00:00:00,2025-07-16 00:00:00,0,Medium,"44,6445","23081,2065",Line_C,,,30,38,47,0,,0
SKU0057_202508,2025-08-01 00:00:00,SKU0057,Solvents Grade C,Solvents,litre,419,453,Collaborative Judgment,481,416,-65,65,"0,1562",57,7,64,36,923,465,218,2099,0,2099,"33,07","15377,55","33,5",100,0,0,FALSE,540,2025-08-02,2027-01-24,541,"0,12","153,7755",2025-08-08 00:00:00,2025-08-14 00:00:00,0,Medium,"44,6445","18572,112",Line_C,,,29,37,46,0,,0
SKU0058_202411,2024-11-01 00:00:00,SKU0058,Additives Grade B,Additives,kg,706,635,Naive,746,750,4,4,"0,0053",19,4,23,37,612,790,844,0,0,7208,"21,52","17000,8","31,6",100,0,0,FALSE,365,2024-11-08,2025-11-08,372,"0,09","127,506",2024-11-08 00:00:00,2024-11-07 00:00:00,1,High,"32,28",24210,Line_A,,,29,38,47,1,,0
SKU0058_202412,2024-12-01 00:00:00,SKU0058,Additives Grade B,Additives,kg,706,650,Exponential Smoothing,700,390,-310,310,"0,7949",19,7,26,39,377,611,355,0,0,7208,"21,52","13148,72",47,100,0,0,FALSE,365,2024-12-09,2025-12-09,373,"0,09","98,6154",2024-12-08 00:00:00,2024-12-09 00:00:00,1,High,"32,28","12589,2",Line_A,,,31,40,50,1,,0
SKU0058_202501,2025-01-01 00:00:00,SKU0058,Additives Grade B,Additives,kg,706,664,Naive,503,892,389,389,"0,4361",19,1,20,35,630,434,964,7208,0,7208,"21,52","9339,68","14,6",100,0,0,FALSE,365,2025-01-08,2026-01-08,372,"0,09","70,0476",2025-01-08 00:00:00,2025-01-10 00:00:00,1,High,"32,28","28793,76",Line_A,,,27,35,44,1,,0
SKU0058_202502,2025-02-01 00:00:00,SKU0058,Additives Grade B,Additives,kg,706,678,ARIMA,728,471,-257,257,"0,5456",19,3,22,36,381,202,172,7208,0,7208,"21,52","4347,04","12,9","79,41",1,0,FALSE,365,2025-02-03,2026-02-03,367,"0,09","32,6028",2025-02-08 00:00:00,2025-02-13 00:00:00,0,High,"32,28","15203,88",Line_A,,,29,37,46,0,,0
SKU0058_202503,2025-03-01 00:00:00,SKU0058,Additives Grade B,Additives,kg,706,692,Exponential Smoothing,487,697,210,210,"0,3013",19,7,26,39,643,512,763,7208,0,7208,"21,52","11018,24",22,100,0,0,FALSE,365,2025-03-10,2026-03-10,374,"0,09","82,6368",2025-03-08 00:00:00,2025-03-17 00:00:00,0,High,"32,28","22499,16",Line_A,,,31,40,50,0,,0
SKU0058_202504,2025-04-01 00:00:00,SKU0058,Additives Grade B,Additives,kg,706,706,Collaborative Judgment,732,604,-128,128,"0,2119",19,9,28,41,605,388,914,7208,0,7208,"21,52","8349,76","19,3",100,0,0,FALSE,365,2025-04-08,2026-04-08,372,"0,09","62,6232",2025-04-08 00:00:00,2025-04-18 00:00:00,0,High,"32,28","19497,12",Line_A,,,32,41,52,0,,0
SKU0058_202505,2025-05-01 00:00:00,SKU0058,Additives Grade B,Additives,kg,706,720,ARIMA,575,795,220,220,"0,2767",19,7,26,39,728,459,409,7208,0,7208,"21,52","9877,68","17,3",100,0,0,FALSE,365,2025-05-10,2026-05-10,374,"0,09","74,0826",2025-05-08 00:00:00,2025-05-16 00:00:00,0,High,"32,28","25662,6",Line_A,,,31,40,50,0,,0
SKU0058_202506,2025-06-01 00:00:00,SKU0058,Additives Grade B,Additives,kg,706,734,Collaborative Judgment,570,556,-14,14,"0,0252",19,6,25,39,502,658,412,0,0,7208,"21,52","14160,16","35,5",100,0,0,FALSE,365,2025-06-08,2026-06-08,372,"0,09","106,2012",2025-06-08 00:00:00,2025-06-09 00:00:00,1,High,"32,28","17947,68",Line_A,,,31,39,49,1,,0
SKU0058_202507,2025-07-01 00:00:00,SKU0058,Additives Grade B,Additives,kg,706,748,Causal (Promo),659,594,-65,65,"0,1094",19,4,23,37,492,358,564,7208,0,7208,"21,52","7704,16","18,1",100,0,0,FALSE,365,2025-07-10,2026-07-10,374,"0,09","57,7812",2025-07-08 00:00:00,2025-07-05 00:00:00,1,High,"32,28","19174,32",Line_A,,,29,38,47,1,,0
SKU0058_202508,2025-08-01 00:00:00,SKU0058,Additives Grade B,Additives,kg,706,762,Exponential Smoothing,709,501,-208,208,"0,4152",19,7,26,39,473,777,416,0,0,7208,"21,52","16721,04","46,5",100,0,0,FALSE,365,2025-08-04,2026-08-04,368,"0,09","125,4078",2025-08-08 00:00:00,2025-08-18 00:00:00,0,High,"32,28","16172,28",Line_A,,,31,40,50,0,,0
SKU0059_202411,2024-11-01 00:00:00,SKU0059,Surfactants Grade A,Surfactants,kg,144,130,Naive,158,102,-56,56,"0,549",54,4,58,12,209,9,58,2305,0,2305,"6,8","61,2","2,6","65,69",1,0,FALSE,540,2024-11-09,2026-05-03,548,"0,1","0,51",2024-11-08 00:00:00,2024-11-18 00:00:00,0,Low,"9,86","1005,72",Line_B,,,10,13,16,0,,0
SKU0059_202412,2024-12-01 00:00:00,SKU0059,Surfactants Grade A,Surfactants,kg,144,132,Causal (Promo),94,133,39,39,"0,2932",54,3,57,12,265,275,152,0,0,2305,"6,8",1870,62,100,0,0,FALSE,540,2024-12-07,2026-05-31,546,"0,1","15,58333333",2024-12-08 00:00:00,2024-12-18 00:00:00,0,Low,"9,86","1311,38",Line_B,,,10,12,15,0,,0
SKU0059_202501,2025-01-01 00:00:00,SKU0059,Surfactants Grade A,Surfactants,kg,144,135,ARIMA,120,122,2,2,"0,0164",54,2,56,11,239,104,56,2305,0,2305,"6,8","707,2","25,6",100,0,0,FALSE,540,2025-01-10,2026-07-04,549,"0,1","5,893333333",2025-01-08 00:00:00,2025-01-08 00:00:00,1,Low,"9,86","1202,92",Line_B,,,10,12,15,1,,0
SKU0059_202502,2025-02-01 00:00:00,SKU0059,Surfactants Grade A,Surfactants,kg,144,138,Causal (Promo),100,102,2,2,"0,0196",54,11,65,12,233,56,98,2305,0,2305,"6,8","380,8","16,5",100,0,0,FALSE,540,2025-02-05,2026-07-30,544,"0,1","3,173333333",2025-02-08 00:00:00,2025-02-09 00:00:00,1,Low,"9,86","1005,72",Line_B,,,10,13,16,1,,0
SKU0059_202503,2025-03-01 00:00:00,SKU0059,Surfactants Grade A,Surfactants,kg,144,141,Collaborative Judgment,105,122,17,17,"0,1393",54,12,66,12,280,133,128,2305,0,2305,"6,8","904,4","32,7",100,0,0,FALSE,540,2025-03-03,2026-08-25,542,"0,1","7,536666667",2025-03-08 00:00:00,2025-03-16 00:00:00,0,Low,"9,86","1202,92",Line_B,,,10,13,17,0,,0
SKU0059_202504,2025-04-01 00:00:00,SKU0059,Surfactants Grade A,Surfactants,kg,144,144,Exponential Smoothing,106,161,55,55,"0,3416",54,9,63,12,350,162,63,2305,0,2305,"6,8","1101,6","30,2",100,0,0,FALSE,540,2025-04-10,2026-10-02,549,"0,1","9,18",2025-04-08 00:00:00,2025-04-14 00:00:00,0,Low,"9,86","1587,46",Line_B,,,10,13,16,0,,0
SKU0059_202505,2025-05-01 00:00:00,SKU0059,Surfactants Grade A,Surfactants,kg,144,147,Exponential Smoothing,111,134,23,23,"0,1716",54,9,63,12,293,87,94,2305,0,2305,"6,8","591,6","19,5",100,0,0,FALSE,540,2025-05-07,2026-10-29,546,"0,1","4,93",2025-05-08 00:00:00,2025-05-14 00:00:00,0,Low,"9,86","1321,24",Line_B,,,10,13,16,0,,0
SKU0059_202506,2025-06-01 00:00:00,SKU0059,Surfactants Grade A,Surfactants,kg,144,150,Causal (Promo),120,125,5,5,"0,04",54,5,59,12,258,102,92,2305,0,2305,"6,8","693,6","24,5",100,0,0,FALSE,540,2025-06-08,2026-11-30,547,"0,1","5,78",2025-06-08 00:00:00,2025-06-09 00:00:00,1,Low,"9,86","1232,5",Line_B,,,10,13,16,1,,0
SKU0059_202507,2025-07-01 00:00:00,SKU0059,Surfactants Grade A,Surfactants,kg,144,153,Exponential Smoothing,120,97,-23,23,"0,2371",54,5,59,12,203,25,65,2305,0,2305,"6,8",170,"7,7","92,78",1,0,FALSE,540,2025-07-08,2026-12-30,547,"0,1","1,416666667",2025-07-08 00:00:00,2025-07-11 00:00:00,0,Low,"9,86","956,42",Line_B,,,10,13,16,0,,0
SKU0059_202508,2025-08-01 00:00:00,SKU0059,Surfactants Grade A,Surfactants,kg,144,156,Exponential Smoothing,95,153,58,58,"0,3791",54,7,61,12,323,296,58,2305,0,2305,"6,8","2012,8",58,100,0,0,FALSE,540,2025-08-06,2027-01-28,545,"0,1","16,77333333",2025-08-08 00:00:00,2025-08-08 00:00:00,1,Low,"9,86","1508,58",Line_B,,,10,13,16,1,,0
SKU0060_202411,2024-11-01 00:00:00,SKU0060,Additives Grade A,Additives,kg,519,467,Naive,431,482,51,51,"0,1058",49,4,53,41,893,201,354,1698,1698,1698,"32,17","6466,17","12,5",100,0,0,TRUE,1095,2024-11-05,2027-11-05,1099,"0,09","48,496275",2024-11-08 00:00:00,2024-11-05 00:00:00,1,Medium,"48,255","23258,91",Line_C,10000,7,33,42,52,1,"16,98",0
SKU0060_202412,2024-12-01 00:00:00,SKU0060,Additives Grade A,Additives,kg,519,477,Exponential Smoothing,452,499,47,47,"0,0942",49,10,59,43,1024,234,417,1698,1698,1698,"32,17","7527,78","14,1",100,0,0,TRUE,1095,2024-12-04,2027-12-04,1098,"0,09","56,45835",2024-12-08 00:00:00,2024-12-18 00:00:00,0,Medium,"48,255","24079,245",Line_C,10000,3,35,44,55,0,"16,98",0
SKU0060_202501,2025-01-01 00:00:00,SKU0060,Additives Grade A,Additives,kg,519,488,Causal (Promo),513,470,-43,43,"0,0915",49,5,54,42,888,324,173,1698,1698,1698,"32,17","10423,08","20,7",100,0,0,TRUE,1095,2025-01-09,2028-01-09,1103,"0,09","78,1731",2025-01-08 00:00:00,2025-01-18 00:00:00,0,Medium,"48,255","22679,85",Line_C,10000,8,33,42,53,0,"16,98",0
SKU0060_202502,2025-02-01 00:00:00,SKU0060,Additives Grade A,Additives,kg,519,498,Collaborative Judgment,492,482,-10,10,"0,0207",49,4,53,41,893,1230,190,0,0,1698,"32,17","39569,1","76,6",100,0,0,TRUE,1095,2025-02-08,2028-02-08,1102,"0,09","296,76825",2025-02-08 00:00:00,2025-02-09 00:00:00,1,Medium,"48,255","23258,91",Line_C,10000,2,33,42,52,1,0,0
SKU0060_202503,2025-03-01 00:00:00,SKU0060,Additives Grade A,Additives,kg,519,509,Exponential Smoothing,510,542,32,32,"0,059",49,8,57,43,1073,165,406,1698,1698,1698,"32,17","5308,05","9,1",100,0,0,TRUE,1095,2025-03-10,2028-03-09,1104,"0,09","39,810375",2025-03-08 00:00:00,2025-03-11 00:00:00,0,Medium,"48,255","26154,21",Line_C,10000,2,34,43,54,0,"16,98",0
SKU0060_202504,2025-04-01 00:00:00,SKU0060,Additives Grade A,Additives,kg,519,519,Exponential Smoothing,506,562,56,56,"0,0996",49,5,54,42,1054,195,245,1698,1698,1698,"32,17","6273,15","10,4","78,29",1,0,TRUE,1095,2025-04-03,2028-04-02,1097,"0,09","47,048625",2025-04-08 00:00:00,2025-04-14 00:00:00,0,Medium,"48,255","27119,31",Line_C,10000,3,33,42,53,0,"16,98",0
SKU0060_202505,2025-05-01 00:00:00,SKU0060,Additives Grade A,Additives,kg,519,529,Collaborative Judgment,522,546,24,24,"0,044",49,7,56,42,1061,250,310,1698,1698,1698,"32,17","8042,5","13,7",100,0,0,TRUE,1095,2025-05-07,2028-05-06,1101,"0,09","60,31875",2025-05-08 00:00:00,2025-05-14 00:00:00,0,Medium,"48,255","26347,23",Line_C,10000,6,34,43,54,0,"16,98",0
SKU0060_202506,2025-06-01 00:00:00,SKU0060,Additives Grade A,Additives,kg,519,540,ARIMA,607,622,15,15,"0,0241",49,9,58,43,1246,71,605,1698,1698,1698,"32,17","2284,07","3,4",100,0,0,TRUE,1095,2025-06-04,2028-06-03,1098,"0,09","17,130525",2025-06-08 00:00:00,2025-06-10 00:00:00,1,Medium,"48,255","30014,61",Line_C,10000,2,34,44,55,1,"16,98",0
SKU0060_202507,2025-07-01 00:00:00,SKU0060,Additives Grade A,Additives,kg,519,550,Exponential Smoothing,681,530,-151,151,"0,2849",49,5,54,42,996,757,430,1698,1698,1698,"32,17","24352,69","42,8",100,0,0,TRUE,1095,2025-07-06,2028-07-05,1100,"0,09","182,645175",2025-07-08 00:00:00,2025-07-09 00:00:00,1,Medium,"48,255","25575,15",Line_C,10000,4,33,42,53,1,"16,98",0
SKU0060_202508,2025-08-01 00:00:00,SKU0060,Additives Grade A,Additives,kg,519,561,Exponential Smoothing,497,499,2,2,"0,004",49,12,61,44,1059,0,466,1698,1698,1698,"32,17",0,0,"93,39",1,0,TRUE,1095,2025-08-02,2028-08-01,1096,"0,09",0,2025-08-08 00:00:00,2025-08-08 00:00:00,1,Medium,"48,255","24079,245",Line_C,10000,1,35,45,56,1,"16,98",0
SKU0061_202411,2024-11-01 00:00:00,SKU0061,Surfactants Grade B,Surfactants,litre,495,446,Causal (Promo),486,592,106,106,"0,1791",48,8,56,41,1146,771,654,3011,3011,3011,"12,86","9915,06","39,1",100,0,0,TRUE,540,2024-11-02,2026-04-26,541,"0,1","82,6255",2024-11-08 00:00:00,2024-11-06 00:00:00,1,Medium,"18,647","11039,024",Line_A,20000,7,32,41,51,1,"15,055",0
SKU0061_202412,2024-12-01 00:00:00,SKU0061,Surfactants Grade B,Surfactants,litre,495,455,Exponential Smoothing,546,579,33,33,"0,057",48,5,53,40,1063,0,578,3011,3011,3011,"12,86",0,0,"99,83",1,0,TRUE,540,2024-12-03,2026-05-27,542,"0,1",0,2024-12-08 00:00:00,2024-12-08 00:00:00,1,Medium,"18,647","10796,613",Line_A,20000,7,31,40,50,1,"15,055",0
SKU0061_202501,2025-01-01 00:00:00,SKU0061,Surfactants Grade B,Surfactants,litre,495,465,Causal (Promo),671,613,-58,58,"0,0946",48,4,52,39,1102,182,400,3011,3011,3011,"12,86","2340,52","8,9","94,94",1,0,TRUE,540,2025-01-09,2026-07-03,548,"0,1","19,50433333",2025-01-08 00:00:00,2025-01-14 00:00:00,0,Medium,"18,647","11430,611",Line_A,20000,4,31,40,49,0,"15,055",0
SKU0061_202502,2025-02-01 00:00:00,SKU0061,Surfactants Grade B,Surfactants,litre,495,475,Exponential Smoothing,598,568,-30,30,"0,0528",48,8,56,41,1101,518,80,3011,3011,3011,"12,86","6661,48","27,4",100,0,0,TRUE,540,2025-02-03,2026-07-28,542,"0,1","55,51233333",2025-02-08 00:00:00,2025-02-14 00:00:00,0,Medium,"18,647","10591,496",Line_A,20000,8,32,41,51,0,"15,055",0
SKU0061_202503,2025-03-01 00:00:00,SKU0061,Surfactants Grade B,Surfactants,litre,495,485,Collaborative Judgment,513,527,14,14,"0,0266",48,4,52,39,952,380,262,3011,3011,3011,"12,86","4886,8","21,6",100,0,0,TRUE,540,2025-03-06,2026-08-28,545,"0,1","40,72333333",2025-03-08 00:00:00,2025-03-07 00:00:00,1,Medium,"18,647","9826,969",Line_A,20000,2,31,40,49,1,"15,055",0
SKU0061_202504,2025-04-01 00:00:00,SKU0061,Surfactants Grade B,Surfactants,litre,495,495,Exponential Smoothing,626,284,-342,342,"1,2042",48,12,60,42,610,0,29,3011,3011,3011,"12,86",0,0,"10,21",1,0,TRUE,540,2025-04-06,2026-09-28,545,"0,1",0,2025-04-08 00:00:00,2025-04-14 00:00:00,0,Medium,"18,647","5295,748",Line_A,20000,7,33,43,53,0,"15,055",0
SKU0061_202505,2025-05-01 00:00:00,SKU0061,Surfactants Grade B,Surfactants,litre,495,505,Collaborative Judgment,500,536,36,36,"0,0672",48,5,53,40,987,209,593,3011,3011,3011,"12,86","2687,74","11,7",100,0,0,TRUE,540,2025-05-02,2026-10-24,541,"0,1","22,39783333",2025-05-08 00:00:00,2025-05-05 00:00:00,1,Medium,"18,647","9994,792",Line_A,20000,5,31,40,50,1,"15,055",0
SKU0061_202506,2025-06-01 00:00:00,SKU0061,Surfactants Grade B,Surfactants,litre,495,515,Causal (Promo),449,543,94,94,"0,1731",48,7,55,40,1036,360,492,3011,3011,3011,"12,86","4629,6","19,9",100,0,0,TRUE,540,2025-06-10,2026-12-02,549,"0,1","38,58",2025-06-08 00:00:00,2025-06-12 00:00:00,0,Medium,"18,647","10125,321",Line_A,20000,8,32,41,51,0,"15,055",0
SKU0061_202507,2025-07-01 00:00:00,SKU0061,Surfactants Grade B,Surfactants,litre,495,525,Collaborative Judgment,575,365,-210,210,"0,5753",48,9,57,41,734,923,356,0,0,3011,"12,86","11869,78","75,9",100,0,0,TRUE,540,2025-07-07,2026-12-29,546,"0,1","98,91483333",2025-07-08 00:00:00,2025-07-09 00:00:00,1,Medium,"18,647","6806,155",Line_A,20000,1,32,41,52,1,0,0
SKU0061_202508,2025-08-01 00:00:00,SKU0061,Surfactants Grade B,Surfactants,litre,495,535,Causal (Promo),510,395,-115,115,"0,2911",48,8,56,41,778,97,377,3011,3011,3011,"12,86","1247,42","7,4",100,0,0,TRUE,540,2025-08-02,2027-01-24,541,"0,1","10,39516667",2025-08-08 00:00:00,2025-08-17 00:00:00,0,Medium,"18,647","7365,565",Line_A,20000,1,32,41,51,0,"15,055",0
SKU0062_202411,2024-11-01 00:00:00,SKU0062,Packaging Grade B,Packaging,kg,446,401,ARIMA,390,474,84,84,"0,1772",22,3,25,24,419,0,561,2919,2919,2919,"0,5",0,0,100,0,0,TRUE,1095,2024-11-10,2027-11-10,1104,"0,06",0,2024-11-08 00:00:00,2024-11-08 00:00:00,1,Medium,"0,6","284,4",Line_B,15000,7,20,25,31,1,"19,46",0
SKU0062_202412,2024-12-01 00:00:00,SKU0062,Packaging Grade B,Packaging,kg,446,410,Exponential Smoothing,487,538,51,51,"0,0948",22,7,29,26,546,347,308,2919,2919,2919,"0,5","173,5","19,3",100,0,0,TRUE,1095,2024-12-03,2027-12-03,1097,"0,06","0,8675",2024-12-08 00:00:00,2024-12-12 00:00:00,0,Medium,"0,6","322,8",Line_B,15000,3,21,27,33,0,"19,46",0
SKU0062_202501,2025-01-01 00:00:00,SKU0062,Packaging Grade B,Packaging,kg,446,419,Collaborative Judgment,483,549,66,66,"0,1202",22,4,26,25,501,0,403,2919,2919,2919,"0,5",0,0,"73,41",1,0,TRUE,1095,2025-01-03,2028-01-03,1097,"0,06",0,2025-01-08 00:00:00,2025-01-11 00:00:00,0,Medium,"0,6","329,4",Line_B,15000,8,20,25,32,0,"19,46",0
SKU0062_202502,2025-02-01 00:00:00,SKU0062,Packaging Grade B,Packaging,kg,446,428,Collaborative Judgment,509,602,93,93,"0,1545",22,11,33,28,690,477,480,2919,2919,2919,"0,5","238,5","23,8",100,0,0,TRUE,1095,2025-02-08,2028-02-08,1102,"0,06","1,1925",2025-02-08 00:00:00,2025-02-06 00:00:00,1,Medium,"0,6","361,2",Line_B,15000,7,22,29,36,1,"19,46",0
SKU0062_202503,2025-03-01 00:00:00,SKU0062,Packaging Grade B,Packaging,kg,446,437,Exponential Smoothing,609,340,-269,269,"0,7912",22,7,29,26,355,275,127,2919,2919,2919,"0,5","137,5","24,3",100,0,0,TRUE,1095,2025-03-04,2028-03-03,1098,"0,06","0,6875",2025-03-08 00:00:00,2025-03-05 00:00:00,1,Medium,"0,6",204,Line_B,15000,3,21,27,33,1,"19,46",0
SKU0062_202504,2025-04-01 00:00:00,SKU0062,Packaging Grade B,Packaging,kg,446,446,Exponential Smoothing,503,540,37,37,"0,0685",22,3,25,24,474,336,146,2919,2919,2919,"0,5",168,"18,7","89,26",1,0,TRUE,1095,2025-04-10,2028-04-09,1104,"0,06","0,84",2025-04-08 00:00:00,2025-04-16 00:00:00,0,Medium,"0,6",324,Line_B,15000,7,20,25,31,0,"19,46",0
SKU0062_202505,2025-05-01 00:00:00,SKU0062,Packaging Grade B,Packaging,kg,446,455,Exponential Smoothing,412,386,-26,26,"0,0674",22,9,31,27,426,239,268,2919,2919,2919,"0,5","119,5","18,6",100,0,0,TRUE,1095,2025-05-10,2028-05-09,1104,"0,06","0,5975",2025-05-08 00:00:00,2025-05-15 00:00:00,0,Medium,"0,6","231,6",Line_B,15000,5,22,28,35,0,"19,46",0
SKU0062_202506,2025-06-01 00:00:00,SKU0062,Packaging Grade B,Packaging,kg,446,464,Exponential Smoothing,474,552,78,78,"0,1413",22,7,29,26,560,861,206,0,0,2919,"0,5","430,5","46,8",100,0,0,TRUE,1095,2025-06-02,2028-06-01,1096,"0,06","2,1525",2025-06-08 00:00:00,2025-06-08 00:00:00,1,Medium,"0,6","331,2",Line_B,15000,8,21,27,33,1,0,0
